date,Los Angeles,New York
11/12/2003,0.176342816,0.016716289
11/13/2003,0.176464357,0.016719454
11/14/2003,0.176585897,0.01672262
11/15/2003,0.176707438,0.016725785
11/16/2003,0.176828979,0.016728951
11/17/2003,0.17695052,0.016732116
11/18/2003,0.177072061,0.016735282
11/19/2003,0.177193601,0.016738447
11/20/2003,0.177315142,0.016741612
11/21/2003,0.177436683,0.016744778
11/22/2003,0.177558224,0.016747943
11/23/2003,0.177679764,0.016751109
11/24/2003,0.177801305,0.016754274
11/25/2003,0.177922846,0.01675744
11/26/2003,0.178044387,0.016760605
11/27/2003,0.178165927,0.01676377
11/28/2003,0.178287468,0.016766936
11/29/2003,0.178409009,0.016770101
11/30/2003,0.17853055,0.016773267
12/1/2003,0.178652091,0.016776432
12/2/2003,0.178773631,0.016779598
12/3/2003,0.178895172,0.016782763
12/4/2003,0.179016713,0.016785928
12/5/2003,0.179138254,0.016789094
12/6/2003,0.179259794,0.016792259
12/7/2003,0.179381335,0.016795425
12/8/2003,0.179502876,0.01679859
12/9/2003,0.179624417,0.016801756
12/10/2003,0.179745957,0.016804921
12/11/2003,0.179867498,0.016808086
12/12/2003,0.179989039,0.016811252
12/13/2003,0.18011058,0.016814417
12/14/2003,0.180232121,0.016817583
12/15/2003,0.180353661,0.016820748
12/16/2003,0.180475202,0.016823914
12/17/2003,0.180596743,0.016827079
12/18/2003,0.180718284,0.016830244
12/19/2003,0.180839824,0.01683341
12/20/2003,0.180961365,0.016836575
12/21/2003,0.181082906,0.016839741
12/22/2003,0.181204447,0.016842906
12/23/2003,0.181325988,0.016846072
12/24/2003,0.181447528,0.016849237
12/25/2003,0.181569069,0.016852402
12/26/2003,0.18169061,0.016855568
12/27/2003,0.181812151,0.016858733
12/28/2003,0.181933691,0.016861899
12/29/2003,0.182055232,0.016865064
12/30/2003,0.182176773,0.01686823
12/31/2003,0.182298314,0.016871395
1/1/2004,0.182419854,0.01687456
1/2/2004,0.182541395,0.016877726
1/3/2004,0.182662936,0.016880891
1/4/2004,0.182784477,0.016884057
1/5/2004,0.182906018,0.016887222
1/6/2004,0.183027558,0.016890387
1/7/2004,0.183149099,0.016893553
1/8/2004,0.18327064,0.016896718
1/9/2004,0.183392181,0.016899884
1/10/2004,0.183513721,0.016903049
1/11/2004,0.183635262,0.016906215
1/12/2004,0.183756803,0.01690938
1/13/2004,0.183878344,0.016912545
1/14/2004,0.183999884,0.016915711
1/15/2004,0.184121425,0.016918876
1/16/2004,0.184242966,0.016922042
1/17/2004,0.184364507,0.016925207
1/18/2004,0.184486048,0.016928373
1/19/2004,0.184607588,0.016931538
1/20/2004,0.184729129,0.016934703
1/21/2004,0.18485067,0.016937869
1/22/2004,0.184972211,0.016941034
1/23/2004,0.185093751,0.0169442
1/24/2004,0.185215292,0.016947365
1/25/2004,0.185336833,0.016950531
1/26/2004,0.185458374,0.016953696
1/27/2004,0.185579915,0.016956861
1/28/2004,0.185701455,0.016960027
1/29/2004,0.185822996,0.016963192
1/30/2004,0.185944537,0.016966358
1/31/2004,0.186066078,0.016969523
2/1/2004,0.186187618,0.016972689
2/2/2004,0.186309159,0.016975854
2/3/2004,0.1864307,0.016979019
2/4/2004,0.186552241,0.016982185
2/5/2004,0.186673781,0.01698535
2/6/2004,0.186795322,0.016988516
2/7/2004,0.186916863,0.016991681
2/8/2004,0.187038404,0.016994847
2/9/2004,0.187159945,0.016998012
2/10/2004,0.187281485,0.017001177
2/11/2004,0.187403026,0.017004343
2/12/2004,0.187524567,0.017007508
2/13/2004,0.187646108,0.017010674
2/14/2004,0.187767648,0.017013839
2/15/2004,0.187889189,0.017017005
2/16/2004,0.18801073,0.01702017
2/17/2004,0.188132271,0.017023335
2/18/2004,0.188253812,0.017026501
2/19/2004,0.188375352,0.017029666
2/20/2004,0.188496893,0.017032832
2/21/2004,0.188618434,0.017035997
2/22/2004,0.188739975,0.017039163
2/23/2004,0.188861515,0.017042328
2/24/2004,0.188983056,0.017045493
2/25/2004,0.189104597,0.017048659
2/26/2004,0.189226138,0.017051824
2/27/2004,0.189347678,0.01705499
2/28/2004,0.189469219,0.017058155
2/29/2004,0.18959076,0.017061321
3/1/2004,0.189712301,0.017064486
3/2/2004,0.189833842,0.017067651
3/3/2004,0.189955382,0.017070817
3/4/2004,0.190076923,0.017073982
3/5/2004,0.190198464,0.017077148
3/6/2004,0.190320005,0.017080313
3/7/2004,0.190441545,0.017083479
3/8/2004,0.190563086,0.017086644
3/9/2004,0.190684627,0.017089809
3/10/2004,0.190806168,0.017092975
3/11/2004,0.190927708,0.01709614
3/12/2004,0.191049249,0.017099306
3/13/2004,0.19117079,0.017102471
3/14/2004,0.191292331,0.017105637
3/15/2004,0.191413872,0.017108802
3/16/2004,0.191535412,0.017111967
3/17/2004,0.191656953,0.017115133
3/18/2004,0.191778494,0.017118298
3/19/2004,0.191900035,0.017121464
3/20/2004,0.192021575,0.017124629
3/21/2004,0.192143116,0.017127795
3/22/2004,0.192264657,0.01713096
3/23/2004,0.192386198,0.017134125
3/24/2004,0.192507739,0.017137291
3/25/2004,0.192629279,0.017140456
3/26/2004,0.19275082,0.017143622
3/27/2004,0.192872361,0.017146787
3/28/2004,0.192993902,0.017149953
3/29/2004,0.193115442,0.017153118
3/30/2004,0.193236983,0.017156283
3/31/2004,0.193358524,0.017159449
4/1/2004,0.193480065,0.017162614
4/2/2004,0.193601605,0.01716578
4/3/2004,0.193723146,0.017168945
4/4/2004,0.193844687,0.017172111
4/5/2004,0.193966228,0.017175276
4/6/2004,0.194087769,0.017178441
4/7/2004,0.194209309,0.017181607
4/8/2004,0.19433085,0.017184772
4/9/2004,0.194452391,0.017187938
4/10/2004,0.194573932,0.017191103
4/11/2004,0.194695472,0.017194269
4/12/2004,0.194817013,0.017197434
4/13/2004,0.194938554,0.017200599
4/14/2004,0.195060095,0.017203765
4/15/2004,0.195181635,0.01720693
4/16/2004,0.195303176,0.017210096
4/17/2004,0.195424717,0.017213261
4/18/2004,0.195546258,0.017216427
4/19/2004,0.195667799,0.017219592
4/20/2004,0.195789339,0.017222757
4/21/2004,0.19591088,0.017225923
4/22/2004,0.196032421,0.017229088
4/23/2004,0.196153962,0.017232254
4/24/2004,0.196275502,0.017235419
4/25/2004,0.196397043,0.017238585
4/26/2004,0.196518584,0.01724175
4/27/2004,0.196640125,0.017244915
4/28/2004,0.196761666,0.017248081
4/29/2004,0.196883206,0.017251246
4/30/2004,0.197004747,0.017254412
5/1/2004,0.197126288,0.017257577
5/2/2004,0.197247829,0.017260743
5/3/2004,0.197369369,0.017263908
5/4/2004,0.19749091,0.017267073
5/5/2004,0.197612451,0.017270239
5/6/2004,0.197733992,0.017273404
5/7/2004,0.197855532,0.01727657
5/8/2004,0.197977073,0.017279735
5/9/2004,0.198098614,0.017282901
5/10/2004,0.198220155,0.017286066
5/11/2004,0.198341696,0.017289231
5/12/2004,0.198463236,0.017292397
5/13/2004,0.198584777,0.017295562
5/14/2004,0.198706318,0.017298728
5/15/2004,0.198827859,0.017301893
5/16/2004,0.198949399,0.017305059
5/17/2004,0.19907094,0.017308224
5/18/2004,0.199192481,0.017311389
5/19/2004,0.199314022,0.017314555
5/20/2004,0.199435562,0.01731772
5/21/2004,0.199557103,0.017320886
5/22/2004,0.199678644,0.017324051
5/23/2004,0.199800185,0.017327217
5/24/2004,0.199921726,0.017330382
5/25/2004,0.200043266,0.017333547
5/26/2004,0.200164807,0.017336713
5/27/2004,0.200286348,0.017339878
5/28/2004,0.200407889,0.017343044
5/29/2004,0.200529429,0.017346209
5/30/2004,0.20065097,0.017349375
5/31/2004,0.200772511,0.01735254
6/1/2004,0.200894052,0.017355705
6/2/2004,0.201015593,0.017358871
6/3/2004,0.201137133,0.017362036
6/4/2004,0.201258674,0.017365202
6/5/2004,0.201380215,0.017368367
6/6/2004,0.201501756,0.017371533
6/7/2004,0.201623296,0.017374698
6/8/2004,0.201744837,0.017377863
6/9/2004,0.201866378,0.017381029
6/10/2004,0.201987919,0.017384194
6/11/2004,0.202109459,0.01738736
6/12/2004,0.202231,0.017390525
6/13/2004,0.202352541,0.017393691
6/14/2004,0.202474082,0.017396856
6/15/2004,0.202595623,0.017400021
6/16/2004,0.202717163,0.017403187
6/17/2004,0.202838704,0.017406352
6/18/2004,0.202960245,0.017409518
6/19/2004,0.203081786,0.017412683
6/20/2004,0.203203326,0.017415849
6/21/2004,0.203324867,0.017419014
6/22/2004,0.203446408,0.017422179
6/23/2004,0.203567949,0.017425345
6/24/2004,0.203689489,0.01742851
6/25/2004,0.20381103,0.017431676
6/26/2004,0.203932571,0.017434841
6/27/2004,0.204054112,0.017438007
6/28/2004,0.204175653,0.017441172
6/29/2004,0.204297193,0.017444337
6/30/2004,0.204418734,0.017447503
7/1/2004,0.204540275,0.017450668
7/2/2004,0.204661816,0.017453834
7/3/2004,0.204783356,0.017456999
7/4/2004,0.204904897,0.017460165
7/5/2004,0.205026438,0.01746333
7/6/2004,0.205147979,0.017466495
7/7/2004,0.20526952,0.017469661
7/8/2004,0.20539106,0.017472826
7/9/2004,0.205512601,0.017475992
7/10/2004,0.205634142,0.017479157
7/11/2004,0.205755683,0.017482323
7/12/2004,0.205877223,0.017485488
7/13/2004,0.205998764,0.017488653
7/14/2004,0.206120305,0.017491819
7/15/2004,0.206241846,0.017494984
7/16/2004,0.206363386,0.01749815
7/17/2004,0.206484927,0.017501315
7/18/2004,0.206606468,0.017504481
7/19/2004,0.206728009,0.017507646
7/20/2004,0.20684955,0.017510811
7/21/2004,0.20697109,0.017513977
7/22/2004,0.207092631,0.017517142
7/23/2004,0.207214172,0.017520308
7/24/2004,0.207335713,0.017523473
7/25/2004,0.207457253,0.017526639
7/26/2004,0.207578794,0.017529804
7/27/2004,0.207700335,0.017532969
7/28/2004,0.207821876,0.017536135
7/29/2004,0.207943416,0.0175393
7/30/2004,0.208064957,0.017542466
7/31/2004,0.208186498,0.017545631
8/1/2004,0.208308039,0.017548797
8/2/2004,0.20842958,0.017551962
8/3/2004,0.20855112,0.017555127
8/4/2004,0.208672661,0.017558293
8/5/2004,0.208794202,0.017561458
8/6/2004,0.208915743,0.017564624
8/7/2004,0.209037283,0.017567789
8/8/2004,0.209158824,0.017570955
8/9/2004,0.209280365,0.01757412
8/10/2004,0.209401906,0.017577285
8/11/2004,0.209523447,0.017580451
8/12/2004,0.209644987,0.017583616
8/13/2004,0.209766528,0.017586782
8/14/2004,0.209888069,0.017589947
8/15/2004,0.21000961,0.017593113
8/16/2004,0.21013115,0.017596278
8/17/2004,0.210252691,0.017599443
8/18/2004,0.210374232,0.017602609
8/19/2004,0.210495773,0.017605774
8/20/2004,0.210617313,0.01760894
8/21/2004,0.210738854,0.017612105
8/22/2004,0.210860395,0.017615271
8/23/2004,0.210981936,0.017618436
8/24/2004,0.211103477,0.017621601
8/25/2004,0.211225017,0.017624767
8/26/2004,0.211346558,0.017627932
8/27/2004,0.211468099,0.017631098
8/28/2004,0.21158964,0.017634263
8/29/2004,0.21171118,0.017637429
8/30/2004,0.211832721,0.017640594
8/31/2004,0.211954262,0.017643759
9/1/2004,0.212075803,0.017646925
9/2/2004,0.212197343,0.01765009
9/3/2004,0.212318884,0.017653256
9/4/2004,0.212440425,0.017656421
9/5/2004,0.212561966,0.017659587
9/6/2004,0.212683507,0.017662752
9/7/2004,0.212805047,0.017665917
9/8/2004,0.212926588,0.017669083
9/9/2004,0.213048129,0.017672248
9/10/2004,0.21316967,0.017675414
9/11/2004,0.21329121,0.017678579
9/12/2004,0.213412751,0.017681745
9/13/2004,0.213534292,0.01768491
9/14/2004,0.213655833,0.017688075
9/15/2004,0.213777374,0.017691241
9/16/2004,0.213898914,0.017694406
9/17/2004,0.214020455,0.017697572
9/18/2004,0.214141996,0.017700737
9/19/2004,0.214263537,0.017703902
9/20/2004,0.214385077,0.017707068
9/21/2004,0.214506618,0.017710233
9/22/2004,0.214628159,0.017713399
9/23/2004,0.2147497,0.017716564
9/24/2004,0.21487124,0.01771973
9/25/2004,0.214992781,0.017722895
9/26/2004,0.215114322,0.01772606
9/27/2004,0.215235863,0.017729226
9/28/2004,0.215357404,0.017732391
9/29/2004,0.215478944,0.017735557
9/30/2004,0.215600485,0.017738722
10/1/2004,0.215722026,0.017741888
10/2/2004,0.215843567,0.017745053
10/3/2004,0.215965107,0.017748218
10/4/2004,0.216086648,0.017751384
10/5/2004,0.216208189,0.017754549
10/6/2004,0.21632973,0.017757715
10/7/2004,0.216451271,0.01776088
10/8/2004,0.216572811,0.017764046
10/9/2004,0.216694352,0.017767211
10/10/2004,0.216815893,0.017770376
10/11/2004,0.216937434,0.017773542
10/12/2004,0.217058974,0.017776707
10/13/2004,0.217180515,0.017779873
10/14/2004,0.217302056,0.017783038
10/15/2004,0.217423597,0.017786204
10/16/2004,0.217545137,0.017789369
10/17/2004,0.217666678,0.017792534
10/18/2004,0.217788219,0.0177957
10/19/2004,0.21790976,0.017798865
10/20/2004,0.218031301,0.017802031
10/21/2004,0.218152841,0.017805196
10/22/2004,0.218274382,0.017808362
10/23/2004,0.218395923,0.017811527
10/24/2004,0.218517464,0.017814692
10/25/2004,0.218639004,0.017817858
10/26/2004,0.218760545,0.017821023
10/27/2004,0.218882086,0.017824189
10/28/2004,0.219003627,0.017827354
10/29/2004,0.219125167,0.01783052
10/30/2004,0.219246708,0.017833685
10/31/2004,0.219368249,0.01783685
11/1/2004,0.21948979,0.017840016
11/2/2004,0.219611331,0.017843181
11/3/2004,0.219732871,0.017846347
11/4/2004,0.219854412,0.017849512
11/5/2004,0.219975953,0.017852678
11/6/2004,0.220097494,0.017855843
11/7/2004,0.220219034,0.017859008
11/8/2004,0.220340575,0.017862174
11/9/2004,0.220462116,0.017865339
11/10/2004,0.220583657,0.017868505
11/11/2004,0.220705198,0.01787167
11/12/2004,0.220826738,0.017874836
11/13/2004,0.220948279,0.017878001
11/14/2004,0.22106982,0.017881166
11/15/2004,0.221191361,0.017884332
11/16/2004,0.221312901,0.017887497
11/17/2004,0.221434442,0.017890663
11/18/2004,0.221555983,0.017893828
11/19/2004,0.221677524,0.017896994
11/20/2004,0.221799064,0.017900159
11/21/2004,0.221920605,0.017903324
11/22/2004,0.222042146,0.01790649
11/23/2004,0.222163687,0.017909655
11/24/2004,0.222285228,0.017912821
11/25/2004,0.222406768,0.017915986
11/26/2004,0.222528309,0.017919152
11/27/2004,0.22264985,0.017922317
11/28/2004,0.222771391,0.017925482
11/29/2004,0.222892931,0.017928648
11/30/2004,0.223014472,0.017931813
12/1/2004,0.223136013,0.017934979
12/2/2004,0.223257554,0.017938144
12/3/2004,0.223379094,0.01794131
12/4/2004,0.223500635,0.017944475
12/5/2004,0.223622176,0.01794764
12/6/2004,0.223743717,0.017950806
12/7/2004,0.223865258,0.017953971
12/8/2004,0.223986798,0.017957137
12/9/2004,0.224108339,0.017960302
12/10/2004,0.22422988,0.017963468
12/11/2004,0.224351421,0.017966633
12/12/2004,0.224472961,0.017969798
12/13/2004,0.224594502,0.017972964
12/14/2004,0.224716043,0.017976129
12/15/2004,0.224837584,0.017979295
12/16/2004,0.224959125,0.01798246
12/17/2004,0.225080665,0.017985626
12/18/2004,0.225202206,0.017988791
12/19/2004,0.225323747,0.017991956
12/20/2004,0.225445288,0.017995122
12/21/2004,0.225566828,0.017998287
12/22/2004,0.225688369,0.018001453
12/23/2004,0.22580991,0.018004618
12/24/2004,0.225931451,0.018007784
12/25/2004,0.226052991,0.018010949
12/26/2004,0.226174532,0.018014114
12/27/2004,0.226296073,0.01801728
12/28/2004,0.226417614,0.018020445
12/29/2004,0.226539155,0.018023611
12/30/2004,0.226660695,0.018026776
12/31/2004,0.226782236,0.018029942
1/1/2005,0.226903777,0.018033107
1/2/2005,0.227025318,0.018036272
1/3/2005,0.227146858,0.018039438
1/4/2005,0.227268399,0.018042603
1/5/2005,0.22738994,0.018045769
1/6/2005,0.227511481,0.018048934
1/7/2005,0.227633021,0.0180521
1/8/2005,0.227754562,0.018055265
1/9/2005,0.227876103,0.01805843
1/10/2005,0.227997644,0.018061596
1/11/2005,0.228119185,0.018064761
1/12/2005,0.228240725,0.018067927
1/13/2005,0.228362266,0.018071092
1/14/2005,0.228483807,0.018074258
1/15/2005,0.228605348,0.018077423
1/16/2005,0.228726888,0.018080588
1/17/2005,0.228848429,0.018083754
1/18/2005,0.22896997,0.018086919
1/19/2005,0.229091511,0.018090085
1/20/2005,0.229213052,0.01809325
1/21/2005,0.229334592,0.018096416
1/22/2005,0.229456133,0.018099581
1/23/2005,0.229577674,0.018102746
1/24/2005,0.229699215,0.018105912
1/25/2005,0.229820755,0.018109077
1/26/2005,0.229942296,0.018112243
1/27/2005,0.230063837,0.018115408
1/28/2005,0.230185378,0.018118574
1/29/2005,0.230306918,0.018121739
1/30/2005,0.230428459,0.018124904
1/31/2005,0.23055,0.01812807
2/1/2005,0.230671541,0.018131235
2/2/2005,0.230793082,0.018134401
2/3/2005,0.230914622,0.018137566
2/4/2005,0.231036163,0.018140732
2/5/2005,0.231157704,0.018143897
2/6/2005,0.231279245,0.018147062
2/7/2005,0.231400785,0.018150228
2/8/2005,0.231522326,0.018153393
2/9/2005,0.231643867,0.018156559
2/10/2005,0.231765408,0.018159724
2/11/2005,0.231886948,0.01816289
2/12/2005,0.232008489,0.018166055
2/13/2005,0.23213003,0.01816922
2/14/2005,0.232251571,0.018172386
2/15/2005,0.232373112,0.018175551
2/16/2005,0.232494652,0.018178717
2/17/2005,0.232616193,0.018181882
2/18/2005,0.232737734,0.018185048
2/19/2005,0.232859275,0.018188213
2/20/2005,0.232980815,0.018191378
2/21/2005,0.233102356,0.018194544
2/22/2005,0.233223897,0.018197709
2/23/2005,0.233345438,0.018200875
2/24/2005,0.233466979,0.01820404
2/25/2005,0.233588519,0.018207206
2/26/2005,0.23371006,0.018210371
2/27/2005,0.233831601,0.018213536
2/28/2005,0.233953142,0.018216702
3/1/2005,0.234074682,0.018219867
3/2/2005,0.234196223,0.018223033
3/3/2005,0.234317764,0.018226198
3/4/2005,0.234439305,0.018229364
3/5/2005,0.234560845,0.018232529
3/6/2005,0.234682386,0.018235694
3/7/2005,0.234803927,0.01823886
3/8/2005,0.234925468,0.018242025
3/9/2005,0.235047009,0.018245191
3/10/2005,0.235168549,0.018248356
3/11/2005,0.23529009,0.018251522
3/12/2005,0.235411631,0.018254687
3/13/2005,0.235533172,0.018257852
3/14/2005,0.235654712,0.018261018
3/15/2005,0.235776253,0.018264183
3/16/2005,0.235897794,0.018267349
3/17/2005,0.236019335,0.018270514
3/18/2005,0.236140875,0.01827368
3/19/2005,0.236262416,0.018276845
3/20/2005,0.236383957,0.01828001
3/21/2005,0.236505498,0.018283176
3/22/2005,0.236627039,0.018286341
3/23/2005,0.236748579,0.018289507
3/24/2005,0.23687012,0.018292672
3/25/2005,0.236991661,0.018295838
3/26/2005,0.237113202,0.018299003
3/27/2005,0.237234742,0.018302168
3/28/2005,0.237356283,0.018305334
3/29/2005,0.237477824,0.018308499
3/30/2005,0.237599365,0.018311665
3/31/2005,0.237720906,0.01831483
4/1/2005,0.237842446,0.018317996
4/2/2005,0.237963987,0.018321161
4/3/2005,0.238085528,0.018324326
4/4/2005,0.238207069,0.018327492
4/5/2005,0.238328609,0.018330657
4/6/2005,0.23845015,0.018333823
4/7/2005,0.238571691,0.018336988
4/8/2005,0.238693232,0.018340154
4/9/2005,0.238814772,0.018343319
4/10/2005,0.238936313,0.018346484
4/11/2005,0.239057854,0.01834965
4/12/2005,0.239179395,0.018352815
4/13/2005,0.239300936,0.018355981
4/14/2005,0.239422476,0.018359146
4/15/2005,0.239544017,0.018362312
4/16/2005,0.239665558,0.018365477
4/17/2005,0.239787099,0.018368642
4/18/2005,0.239908639,0.018371808
4/19/2005,0.24003018,0.018374973
4/20/2005,0.240151721,0.018378139
4/21/2005,0.240273262,0.018381304
4/22/2005,0.240394802,0.01838447
4/23/2005,0.240516343,0.018387635
4/24/2005,0.240637884,0.0183908
4/25/2005,0.240759425,0.018393966
4/26/2005,0.240880966,0.018397131
4/27/2005,0.241002506,0.018400297
4/28/2005,0.241124047,0.018403462
4/29/2005,0.241245588,0.018406628
4/30/2005,0.241367129,0.018409793
5/1/2005,0.241488669,0.018412958
5/2/2005,0.24161021,0.018416124
5/3/2005,0.241731751,0.018419289
5/4/2005,0.241853292,0.018422455
5/5/2005,0.241974833,0.01842562
5/6/2005,0.242096373,0.018428786
5/7/2005,0.242217914,0.018431951
5/8/2005,0.242339455,0.018435116
5/9/2005,0.242460996,0.018438282
5/10/2005,0.242582536,0.018441447
5/11/2005,0.242704077,0.018444613
5/12/2005,0.242825618,0.018447778
5/13/2005,0.242947159,0.018450944
5/14/2005,0.243068699,0.018454109
5/15/2005,0.24319024,0.018457274
5/16/2005,0.243311781,0.01846044
5/17/2005,0.243433322,0.018463605
5/18/2005,0.243554863,0.018466771
5/19/2005,0.243676403,0.018469936
5/20/2005,0.243797944,0.018473102
5/21/2005,0.243919485,0.018476267
5/22/2005,0.244041026,0.018479432
5/23/2005,0.244162566,0.018482598
5/24/2005,0.244284107,0.018485763
5/25/2005,0.244405648,0.018488929
5/26/2005,0.244527189,0.018492094
5/27/2005,0.244648729,0.01849526
5/28/2005,0.24477027,0.018498425
5/29/2005,0.244891811,0.01850159
5/30/2005,0.245013352,0.018504756
5/31/2005,0.245134893,0.018507921
6/1/2005,0.245256433,0.018511087
6/2/2005,0.245377974,0.018514252
6/3/2005,0.245499515,0.018517418
6/4/2005,0.245621056,0.018520583
6/5/2005,0.245742596,0.018523748
6/6/2005,0.245864137,0.018526914
6/7/2005,0.245985678,0.018530079
6/8/2005,0.246107219,0.018533245
6/9/2005,0.24622876,0.01853641
6/10/2005,0.2463503,0.018539575
6/11/2005,0.246471841,0.018542741
6/12/2005,0.246593382,0.018545906
6/13/2005,0.246714923,0.018549072
6/14/2005,0.246836463,0.018552237
6/15/2005,0.246958004,0.018555403
6/16/2005,0.247079545,0.018558568
6/17/2005,0.247201086,0.018561733
6/18/2005,0.247322626,0.018564899
6/19/2005,0.247444167,0.018568064
6/20/2005,0.247565708,0.01857123
6/21/2005,0.247687249,0.018574395
6/22/2005,0.24780879,0.018577561
6/23/2005,0.24793033,0.018580726
6/24/2005,0.248051871,0.018583891
6/25/2005,0.248173412,0.018587057
6/26/2005,0.248294953,0.018590222
6/27/2005,0.248416493,0.018593388
6/28/2005,0.248538034,0.018596553
6/29/2005,0.248659575,0.018599719
6/30/2005,0.248781116,0.018602884
7/1/2005,0.248902657,0.018606049
7/2/2005,0.249024197,0.018609215
7/3/2005,0.249145738,0.01861238
7/4/2005,0.249267279,0.018615546
7/5/2005,0.24938882,0.018618711
7/6/2005,0.24951036,0.018621877
7/7/2005,0.249631901,0.018625042
7/8/2005,0.249753442,0.018628207
7/9/2005,0.249874983,0.018631373
7/10/2005,0.249996523,0.018634538
7/11/2005,0.250118064,0.018637704
7/12/2005,0.250239605,0.018640869
7/13/2005,0.250361146,0.018644035
7/14/2005,0.250482687,0.0186472
7/15/2005,0.250604227,0.018650365
7/16/2005,0.250725768,0.018653531
7/17/2005,0.250847309,0.018656696
7/18/2005,0.25096885,0.018659862
7/19/2005,0.25109039,0.018663027
7/20/2005,0.251211931,0.018666193
7/21/2005,0.251333472,0.018669358
7/22/2005,0.251455013,0.018672523
7/23/2005,0.251576553,0.018675689
7/24/2005,0.251698094,0.018678854
7/25/2005,0.251819635,0.01868202
7/26/2005,0.251941176,0.018685185
7/27/2005,0.252062717,0.018688351
7/28/2005,0.252184257,0.018691516
7/29/2005,0.252305798,0.018694681
7/30/2005,0.252427339,0.018697847
7/31/2005,0.25254888,0.018701012
8/1/2005,0.25267042,0.018704178
8/2/2005,0.252791961,0.018707343
8/3/2005,0.252913502,0.018710509
8/4/2005,0.253035043,0.018713674
8/5/2005,0.253156584,0.018716839
8/6/2005,0.253278124,0.018720005
8/7/2005,0.253399665,0.01872317
8/8/2005,0.253521206,0.018726336
8/9/2005,0.253642747,0.018729501
8/10/2005,0.253764287,0.018732667
8/11/2005,0.253885828,0.018735832
8/12/2005,0.254007369,0.018738997
8/13/2005,0.25412891,0.018742163
8/14/2005,0.25425045,0.018745328
8/15/2005,0.254371991,0.018748494
8/16/2005,0.254493532,0.018751659
8/17/2005,0.254615073,0.018754825
8/18/2005,0.254736614,0.01875799
8/19/2005,0.254858154,0.018761155
8/20/2005,0.254979695,0.018764321
8/21/2005,0.255101236,0.018767486
8/22/2005,0.255222777,0.018770652
8/23/2005,0.255344317,0.018773817
8/24/2005,0.255465858,0.018776983
8/25/2005,0.255587399,0.018780148
8/26/2005,0.25570894,0.018783313
8/27/2005,0.25583048,0.018786479
8/28/2005,0.255952021,0.018789644
8/29/2005,0.256073562,0.01879281
8/30/2005,0.256195103,0.018795975
8/31/2005,0.256316644,0.018799141
9/1/2005,0.256438184,0.018802306
9/2/2005,0.256559725,0.018805471
9/3/2005,0.256681266,0.018808637
9/4/2005,0.256802807,0.018811802
9/5/2005,0.256924347,0.018814968
9/6/2005,0.257045888,0.018818133
9/7/2005,0.257167429,0.018821299
9/8/2005,0.25728897,0.018824464
9/9/2005,0.257410511,0.018827629
9/10/2005,0.257532051,0.018830795
9/11/2005,0.257653592,0.01883396
9/12/2005,0.257775133,0.018837126
9/13/2005,0.257896674,0.018840291
9/14/2005,0.258018214,0.018843457
9/15/2005,0.258139755,0.018846622
9/16/2005,0.258261296,0.018849787
9/17/2005,0.258382837,0.018852953
9/18/2005,0.258504377,0.018856118
9/19/2005,0.258625918,0.018859284
9/20/2005,0.258747459,0.018862449
9/21/2005,0.258869,0.018865615
9/22/2005,0.258990541,0.01886878
9/23/2005,0.259112081,0.018871945
9/24/2005,0.259233622,0.018875111
9/25/2005,0.259355163,0.018878276
9/26/2005,0.259476704,0.018881442
9/27/2005,0.259598244,0.018884607
9/28/2005,0.259719785,0.018887773
9/29/2005,0.259841326,0.018890938
9/30/2005,0.259962867,0.018894103
10/1/2005,0.260084407,0.018897269
10/2/2005,0.260205948,0.018900434
10/3/2005,0.260327489,0.0189036
10/4/2005,0.26044903,0.018906765
10/5/2005,0.260570571,0.018909931
10/6/2005,0.260692111,0.018913096
10/7/2005,0.260813652,0.018916261
10/8/2005,0.260935193,0.018919427
10/9/2005,0.261056734,0.018922592
10/10/2005,0.261178274,0.018925758
10/11/2005,0.261299815,0.018928923
10/12/2005,0.261421356,0.018932089
10/13/2005,0.261542897,0.018935254
10/14/2005,0.261664438,0.018938419
10/15/2005,0.261785978,0.018941585
10/16/2005,0.261907519,0.01894475
10/17/2005,0.26202906,0.018947916
10/18/2005,0.262150601,0.018951081
10/19/2005,0.262272141,0.018954247
10/20/2005,0.262393682,0.018957412
10/21/2005,0.262515223,0.018960577
10/22/2005,0.262636764,0.018963743
10/23/2005,0.262758304,0.018966908
10/24/2005,0.262879845,0.018970074
10/25/2005,0.263001386,0.018973239
10/26/2005,0.263122927,0.018976405
10/27/2005,0.263244468,0.01897957
10/28/2005,0.263366008,0.018982735
10/29/2005,0.263487549,0.018985901
10/30/2005,0.26360909,0.018989066
10/31/2005,0.263730631,0.018992232
11/1/2005,0.263852171,0.018995397
11/2/2005,0.263973712,0.018998563
11/3/2005,0.264095253,0.019001728
11/4/2005,0.264216794,0.019004893
11/5/2005,0.264338334,0.019008059
11/6/2005,0.264459875,0.019011224
11/7/2005,0.264581416,0.01901439
11/8/2005,0.264702957,0.019017555
11/9/2005,0.264824498,0.019020721
11/10/2005,0.264946038,0.019023886
11/11/2005,0.265067579,0.019027051
11/12/2005,0.26518912,0.019030217
11/13/2005,0.265310661,0.019033382
11/14/2005,0.265432201,0.019036548
11/15/2005,0.265553742,0.019039713
11/16/2005,0.265675283,0.019042879
